abundance	gene
ENSMUSG00000002409.18	4.071372	ENSMUSG00000002409.18
ENSMUSG00000002413.15	6.970061	ENSMUSG00000002413.15
ENSMUSG00000002416.13	67.447663	ENSMUSG00000002416.13
ENSMUSG00000002428.12	3.857683	ENSMUSG00000002428.12
ENSMUSG00000002455.14	16.813107	ENSMUSG00000002455.14
ENSMUSG00000002458.13	14.017327	ENSMUSG00000002458.13
ENSMUSG00000002459.17	0.051144	ENSMUSG00000002459.17
ENSMUSG00000002475.16	8.092449	ENSMUSG00000002475.16
ENSMUSG00000002477.5	81.801699	ENSMUSG00000002477.5
ENSMUSG00000002486.15	2.86871	ENSMUSG00000002486.15
ENSMUSG00000002489.16	5.494674	ENSMUSG00000002489.16
ENSMUSG00000002496.10	62.284377	ENSMUSG00000002496.10
ENSMUSG00000002500.15	2.882463	ENSMUSG00000002500.15
ENSMUSG00000002504.15	5.319911	ENSMUSG00000002504.15
ENSMUSG00000002524.17	47.120259	ENSMUSG00000002524.17
ENSMUSG00000002546.16	11.696579	ENSMUSG00000002546.16
ENSMUSG00000002550.16	13.18331	ENSMUSG00000002550.16
ENSMUSG00000002565.16	0.700829	ENSMUSG00000002565.16
ENSMUSG00000002578.18	0.136796	ENSMUSG00000002578.18
ENSMUSG00000002580.7	35.874223	ENSMUSG00000002580.7
ENSMUSG00000002588.13	0	ENSMUSG00000002588.13
ENSMUSG00000002602.16	5.626247	ENSMUSG00000002602.16
ENSMUSG00000002603.15	18.502748	ENSMUSG00000002603.15
ENSMUSG00000002608.8	5.536384	ENSMUSG00000002608.8
ENSMUSG00000002617.14	0.605203	ENSMUSG00000002617.14
ENSMUSG00000002625.10	17.419961	ENSMUSG00000002625.10
ENSMUSG00000002633.4	0	ENSMUSG00000002633.4
ENSMUSG00000002635.11	13.805383	ENSMUSG00000002635.11
ENSMUSG00000002658.9	16.549507	ENSMUSG00000002658.9
ENSMUSG00000002660.8	23.968715	ENSMUSG00000002660.8
ENSMUSG00000002661.14	9.678568	ENSMUSG00000002661.14
ENSMUSG00000002664.2	0	ENSMUSG00000002664.2
ENSMUSG00000002668.8	0.479548	ENSMUSG00000002668.8
ENSMUSG00000002679.14	27.469871	ENSMUSG00000002679.14
ENSMUSG00000002688.8	0.222525	ENSMUSG00000002688.8
ENSMUSG00000002699.13	3.727053	ENSMUSG00000002699.13
ENSMUSG00000002718.14	27.635651	ENSMUSG00000002718.14
ENSMUSG00000002728.14	41.989274	ENSMUSG00000002728.14
ENSMUSG00000002731.6	4.236401	ENSMUSG00000002731.6
ENSMUSG00000002732.14	10.805625	ENSMUSG00000002732.14
ENSMUSG00000002733.8	9.470595	ENSMUSG00000002733.8
ENSMUSG00000002741.9	18.886167	ENSMUSG00000002741.9
ENSMUSG00000002748.7	6.609426	ENSMUSG00000002748.7
ENSMUSG00000002763.16	7.788442	ENSMUSG00000002763.16
ENSMUSG00000002767.13	408.015036	ENSMUSG00000002767.13
ENSMUSG00000002768.8	43.399991	ENSMUSG00000002768.8
ENSMUSG00000002769.9	0	ENSMUSG00000002769.9
ENSMUSG00000002771.12	0.14974	ENSMUSG00000002771.12
ENSMUSG00000002778.14	107.782088	ENSMUSG00000002778.14
ENSMUSG00000002781.19	23.634401	ENSMUSG00000002781.19
ENSMUSG00000002797.9	2.790155	ENSMUSG00000002797.9
ENSMUSG00000002799.6	2.333257	ENSMUSG00000002799.6
ENSMUSG00000002803.14	1.55499	ENSMUSG00000002803.14
ENSMUSG00000002804.4	10.588988	ENSMUSG00000002804.4
ENSMUSG00000002808.7	4.706489	ENSMUSG00000002808.7
ENSMUSG00000002812.4	38.246901	ENSMUSG00000002812.4
ENSMUSG00000002814.15	1.720511	ENSMUSG00000002814.15
ENSMUSG00000002820.6	24.199686	ENSMUSG00000002820.6
ENSMUSG00000002825.8	15.92332	ENSMUSG00000002825.8
ENSMUSG00000002831.14	0.114085	ENSMUSG00000002831.14
ENSMUSG00000002833.11	42.896328	ENSMUSG00000002833.11
ENSMUSG00000002835.9	1.88619	ENSMUSG00000002835.9
ENSMUSG00000002844.9	36.369401	ENSMUSG00000002844.9
ENSMUSG00000002845.14	316.865511	ENSMUSG00000002845.14
ENSMUSG00000002846.9	9.564451	ENSMUSG00000002846.9
ENSMUSG00000002847.7	21.402561	ENSMUSG00000002847.7
ENSMUSG00000002870.8	11.490028	ENSMUSG00000002870.8
ENSMUSG00000002871.14	79.859177	ENSMUSG00000002871.14
ENSMUSG00000002881.14	13.732652	ENSMUSG00000002881.14
ENSMUSG00000002885.14	2.786535	ENSMUSG00000002885.14
ENSMUSG00000002897.5	2.129887	ENSMUSG00000002897.5
ENSMUSG00000002900.16	72.780394	ENSMUSG00000002900.16
ENSMUSG00000002908.17	0.140434	ENSMUSG00000002908.17
ENSMUSG00000002910.11	4.071817	ENSMUSG00000002910.11
ENSMUSG00000002930.6	0	ENSMUSG00000002930.6
ENSMUSG00000002944.15	8.236455	ENSMUSG00000002944.15
ENSMUSG00000002948.19	28.022081	ENSMUSG00000002948.19
ENSMUSG00000002949.15	17.581778	ENSMUSG00000002949.15
ENSMUSG00000002957.11	16.054974	ENSMUSG00000002957.11
ENSMUSG00000002963.17	25.080501	ENSMUSG00000002963.17
ENSMUSG00000002968.9	30.159203	ENSMUSG00000002968.9
ENSMUSG00000002980.14	15.048258	ENSMUSG00000002980.14
ENSMUSG00000002981.10	49.017915	ENSMUSG00000002981.10
ENSMUSG00000002983.17	3.064155	ENSMUSG00000002983.17
ENSMUSG00000002984.17	24.697009	ENSMUSG00000002984.17
ENSMUSG00000002985.16	143.340716	ENSMUSG00000002985.16
ENSMUSG00000002992.17	24.271679	ENSMUSG00000002992.17
ENSMUSG00000002996.17	31.2056	ENSMUSG00000002996.17
ENSMUSG00000002997.15	2.593402	ENSMUSG00000002997.15
ENSMUSG00000003031.14	14.099915	ENSMUSG00000003031.14
ENSMUSG00000003032.8	13.783177	ENSMUSG00000003032.8
ENSMUSG00000003033.15	12.933982	ENSMUSG00000003033.15
ENSMUSG00000003037.16	69.836539	ENSMUSG00000003037.16
ENSMUSG00000003038.15	105.340483	ENSMUSG00000003038.15
ENSMUSG00000003039.9	17.252083	ENSMUSG00000003039.9
ENSMUSG00000003051.13	14.562402	ENSMUSG00000003051.13
ENSMUSG00000003053.17	0	ENSMUSG00000003053.17
ENSMUSG00000003062.13	29.581362	ENSMUSG00000003062.13
ENSMUSG00000003068.16	34.376102	ENSMUSG00000003068.16
ENSMUSG00000003070.6	0.667536	ENSMUSG00000003070.6
ENSMUSG00000003072.15	113.895172	ENSMUSG00000003072.15
ENSMUSG00000003099.11	14.581103	ENSMUSG00000003099.11
ENSMUSG00000003119.14	3.619951	ENSMUSG00000003119.14
ENSMUSG00000003123.15	0.814121	ENSMUSG00000003123.15
ENSMUSG00000003131.7	27.661261	ENSMUSG00000003131.7
ENSMUSG00000003134.10	14.734376	ENSMUSG00000003134.10
ENSMUSG00000003135.15	12.925225	ENSMUSG00000003135.15
ENSMUSG00000003153.10	8.42804	ENSMUSG00000003153.10
ENSMUSG00000003154.15	3.081806	ENSMUSG00000003154.15
ENSMUSG00000003161.15	475.96437	ENSMUSG00000003161.15
ENSMUSG00000003166.20	7.475969	ENSMUSG00000003166.20
ENSMUSG00000003184.15	49.594153	ENSMUSG00000003184.15
ENSMUSG00000003190.12	5.590657	ENSMUSG00000003190.12
ENSMUSG00000003198.10	1.639893	ENSMUSG00000003198.10
ENSMUSG00000003199.16	21.701347	ENSMUSG00000003199.16
ENSMUSG00000003200.10	29.333176	ENSMUSG00000003200.10
ENSMUSG00000003206.7	0.285802	ENSMUSG00000003206.7
ENSMUSG00000003208.9	2.632729	ENSMUSG00000003208.9
ENSMUSG00000003226.7	6.033255	ENSMUSG00000003226.7
ENSMUSG00000003227.4	0.021812	ENSMUSG00000003227.4
ENSMUSG00000003228.9	0.547269	ENSMUSG00000003228.9
ENSMUSG00000003233.12	8.014553	ENSMUSG00000003233.12
ENSMUSG00000003234.16	88.135169	ENSMUSG00000003234.16
ENSMUSG00000003235.13	17.736386	ENSMUSG00000003235.13
ENSMUSG00000003269.17	78.470656	ENSMUSG00000003269.17
ENSMUSG00000003271.17	2.544232	ENSMUSG00000003271.17
ENSMUSG00000003273.14	2.622916	ENSMUSG00000003273.14
ENSMUSG00000003279.17	0.058927	ENSMUSG00000003279.17
ENSMUSG00000003282.9	0.131965	ENSMUSG00000003282.9
ENSMUSG00000003283.14	0.831595	ENSMUSG00000003283.14
ENSMUSG00000003299.10	83.668152	ENSMUSG00000003299.10
ENSMUSG00000003308.15	12.076536	ENSMUSG00000003308.15
ENSMUSG00000003309.14	16.344995	ENSMUSG00000003309.14
ENSMUSG00000003316.14	12.951369	ENSMUSG00000003316.14
ENSMUSG00000003341.9	0.093196	ENSMUSG00000003341.9
ENSMUSG00000003344.14	10.140404	ENSMUSG00000003344.14
ENSMUSG00000003345.16	179.286807	ENSMUSG00000003345.16
ENSMUSG00000003346.14	41.223236	ENSMUSG00000003346.14
ENSMUSG00000003348.10	19.555027	ENSMUSG00000003348.10
ENSMUSG00000003352.14	15.063854	ENSMUSG00000003352.14
ENSMUSG00000003354.6	0.044761	ENSMUSG00000003354.6
ENSMUSG00000003355.7	55.73523	ENSMUSG00000003355.7
ENSMUSG00000003360.15	8.21615	ENSMUSG00000003360.15
ENSMUSG00000003363.15	77.580777	ENSMUSG00000003363.15
ENSMUSG00000003378.9	0.341741	ENSMUSG00000003378.9
ENSMUSG00000003379.7	0.179455	ENSMUSG00000003379.7
ENSMUSG00000003380.11	284.658121	ENSMUSG00000003380.11
ENSMUSG00000003382.18	1.726774	ENSMUSG00000003382.18
ENSMUSG00000003402.14	63.243071	ENSMUSG00000003402.14
ENSMUSG00000003410.8	0.02804	ENSMUSG00000003410.8
ENSMUSG00000003411.10	2.59751	ENSMUSG00000003411.10
ENSMUSG00000003418.11	0.027578	ENSMUSG00000003418.11
ENSMUSG00000003420.8	28.696912	ENSMUSG00000003420.8
ENSMUSG00000003421.13	23.944658	ENSMUSG00000003421.13
ENSMUSG00000003423.15	41.835716	ENSMUSG00000003423.15
ENSMUSG00000003429.11	735.830126	ENSMUSG00000003429.11
ENSMUSG00000003435.9	59.839203	ENSMUSG00000003435.9
ENSMUSG00000003436.11	0.222056	ENSMUSG00000003436.11
ENSMUSG00000003437.14	48.296459	ENSMUSG00000003437.14
ENSMUSG00000003438.17	34.608703	ENSMUSG00000003438.17
ENSMUSG00000003444.8	13.892084	ENSMUSG00000003444.8
ENSMUSG00000003452.15	0.237072	ENSMUSG00000003452.15
ENSMUSG00000003458.12	21.462914	ENSMUSG00000003458.12
ENSMUSG00000003464.13	26.759378	ENSMUSG00000003464.13
ENSMUSG00000003469.9	0	ENSMUSG00000003469.9
ENSMUSG00000003476.16	0.067798	ENSMUSG00000003476.16
ENSMUSG00000003477.5	4.797263	ENSMUSG00000003477.5
ENSMUSG00000003484.4	10.770103	ENSMUSG00000003484.4
ENSMUSG00000003500.13	12.01121	ENSMUSG00000003500.13
ENSMUSG00000003505.15	932.8856	ENSMUSG00000003505.15
ENSMUSG00000003518.13	7.43098	ENSMUSG00000003518.13
ENSMUSG00000003526.12	3.452158	ENSMUSG00000003526.12
ENSMUSG00000003527.9	3.598269	ENSMUSG00000003527.9
ENSMUSG00000003528.15	18.97862	ENSMUSG00000003528.15
ENSMUSG00000003531.15	13.552996	ENSMUSG00000003531.15
ENSMUSG00000003534.17	21.794507	ENSMUSG00000003534.17
ENSMUSG00000003541.6	21.114331	ENSMUSG00000003541.6
ENSMUSG00000003545.3	0.667723	ENSMUSG00000003545.3
ENSMUSG00000003546.10	9.550079	ENSMUSG00000003546.10
ENSMUSG00000003549.9	105.579634	ENSMUSG00000003549.9
ENSMUSG00000003555.8	16.827401	ENSMUSG00000003555.8
ENSMUSG00000003559.8	20.272723	ENSMUSG00000003559.8
ENSMUSG00000003573.15	2.876841	ENSMUSG00000003573.15
ENSMUSG00000003575.13	0.734378	ENSMUSG00000003575.13
ENSMUSG00000003581.14	11.973537	ENSMUSG00000003581.14
ENSMUSG00000003585.13	1.62913	ENSMUSG00000003585.13
ENSMUSG00000003604.14	4.567482	ENSMUSG00000003604.14
ENSMUSG00000003617.16	2.644327	ENSMUSG00000003617.16
ENSMUSG00000003623.4	8.603402	ENSMUSG00000003623.4
ENSMUSG00000003644.17	22.638505	ENSMUSG00000003644.17
ENSMUSG00000003657.9	0	ENSMUSG00000003657.9
ENSMUSG00000003660.10	10.299889	ENSMUSG00000003660.10
ENSMUSG00000003662.10	46.839983	ENSMUSG00000003662.10
ENSMUSG00000003665.7	0.120098	ENSMUSG00000003665.7
ENSMUSG00000003680.16	9.084537	ENSMUSG00000003680.16
ENSMUSG00000003721.14	58.568625	ENSMUSG00000003721.14
ENSMUSG00000003731.13	10.680641	ENSMUSG00000003731.13
ENSMUSG00000003746.16	45.480314	ENSMUSG00000003746.16
ENSMUSG00000003752.9	2.693124	ENSMUSG00000003752.9
ENSMUSG00000003762.13	5.951673	ENSMUSG00000003762.13
ENSMUSG00000003778.14	8.939081	ENSMUSG00000003778.14
ENSMUSG00000003779.16	2.220449	ENSMUSG00000003779.16
ENSMUSG00000003808.18	40.134118	ENSMUSG00000003808.18
ENSMUSG00000003809.14	6.200407	ENSMUSG00000003809.14
ENSMUSG00000003810.12	8.550242	ENSMUSG00000003810.12
ENSMUSG00000003812.13	30.41201	ENSMUSG00000003812.13
ENSMUSG00000003813.15	42.086444	ENSMUSG00000003813.15
ENSMUSG00000003814.8	1266.725687	ENSMUSG00000003814.8
ENSMUSG00000003824.12	41.649157	ENSMUSG00000003824.12
ENSMUSG00000003847.16	2.87291	ENSMUSG00000003847.16
ENSMUSG00000003848.14	6.548342	ENSMUSG00000003848.14
ENSMUSG00000003849.8	0.765071	ENSMUSG00000003849.8
ENSMUSG00000003863.18	0.075288	ENSMUSG00000003863.18
ENSMUSG00000003865.16	14.649429	ENSMUSG00000003865.16
ENSMUSG00000003868.14	264.821259	ENSMUSG00000003868.14
ENSMUSG00000003872.9	0.253666	ENSMUSG00000003872.9
ENSMUSG00000003873.11	266.20854	ENSMUSG00000003873.11
ENSMUSG00000003882.5	0.17315	ENSMUSG00000003882.5
ENSMUSG00000003923.14	27.079002	ENSMUSG00000003923.14
ENSMUSG00000003929.11	0.841764	ENSMUSG00000003929.11
ENSMUSG00000003934.5	0.081859	ENSMUSG00000003934.5
ENSMUSG00000003948.17	6.063912	ENSMUSG00000003948.17
ENSMUSG00000003949.16	3.877671	ENSMUSG00000003949.16
ENSMUSG00000003955.8	142.929367	ENSMUSG00000003955.8
ENSMUSG00000003970.9	432.076681	ENSMUSG00000003970.9
ENSMUSG00000003974.6	0	ENSMUSG00000003974.6
ENSMUSG00000003992.15	2.313131	ENSMUSG00000003992.15
ENSMUSG00000004018.9	3.030887	ENSMUSG00000004018.9
ENSMUSG00000004031.13	0.004715	ENSMUSG00000004031.13
ENSMUSG00000004032.10	15.085645	ENSMUSG00000004032.10
ENSMUSG00000004035.12	0.416068	ENSMUSG00000004035.12
ENSMUSG00000004038.9	0.057064	ENSMUSG00000004038.9
ENSMUSG00000004040.16	30.202014	ENSMUSG00000004040.16
ENSMUSG00000004043.14	1.907271	ENSMUSG00000004043.14
ENSMUSG00000004044.9	9.220424	ENSMUSG00000004044.9
ENSMUSG00000004054.9	16.719547	ENSMUSG00000004054.9
ENSMUSG00000004056.15	17.35732	ENSMUSG00000004056.15
ENSMUSG00000004069.17	11.644799	ENSMUSG00000004069.17
ENSMUSG00000004070.15	79.129635	ENSMUSG00000004070.15
ENSMUSG00000004071.13	10.803305	ENSMUSG00000004071.13
ENSMUSG00000004085.14	0.833843	ENSMUSG00000004085.14
ENSMUSG00000004096.9	69.883758	ENSMUSG00000004096.9
ENSMUSG00000004098.7	1.158231	ENSMUSG00000004098.7
ENSMUSG00000004099.16	10.458994	ENSMUSG00000004099.16
ENSMUSG00000004100.12	9.070484	ENSMUSG00000004100.12
ENSMUSG00000004105.8	6.397453	ENSMUSG00000004105.8
ENSMUSG00000004110.17	0.019009	ENSMUSG00000004110.17
ENSMUSG00000004113.18	0.526203	ENSMUSG00000004113.18
ENSMUSG00000004127.12	3.219195	ENSMUSG00000004127.12
ENSMUSG00000004151.17	0.059681	ENSMUSG00000004151.17
ENSMUSG00000004187.11	0.504154	ENSMUSG00000004187.11
ENSMUSG00000004207.14	419.924948	ENSMUSG00000004207.14
ENSMUSG00000004221.16	8.596637	ENSMUSG00000004221.16
ENSMUSG00000004231.15	0.372438	ENSMUSG00000004231.15
ENSMUSG00000004233.14	1.19419	ENSMUSG00000004233.14
ENSMUSG00000004263.15	9.323015	ENSMUSG00000004263.15
ENSMUSG00000004264.17	203.584465	ENSMUSG00000004264.17
ENSMUSG00000004266.15	159.347827	ENSMUSG00000004266.15
ENSMUSG00000004267.16	0.387136	ENSMUSG00000004267.16
ENSMUSG00000004268.11	58.918245	ENSMUSG00000004268.11
ENSMUSG00000004270.13	37.365815	ENSMUSG00000004270.13
ENSMUSG00000004285.12	140.807741	ENSMUSG00000004285.12
ENSMUSG00000004296.14	0.046216	ENSMUSG00000004296.14
ENSMUSG00000004317.14	3.467154	ENSMUSG00000004317.14
ENSMUSG00000004319.15	3.87584	ENSMUSG00000004319.15
ENSMUSG00000004328.15	0.684594	ENSMUSG00000004328.15
ENSMUSG00000004341.8	0	ENSMUSG00000004341.8
ENSMUSG00000004344.12	0	ENSMUSG00000004344.12
ENSMUSG00000004347.17	0.415602	ENSMUSG00000004347.17
ENSMUSG00000004356.8	2.86477	ENSMUSG00000004356.8
ENSMUSG00000004359.16	0.281641	ENSMUSG00000004359.16
ENSMUSG00000004360.9	0.017847	ENSMUSG00000004360.9
ENSMUSG00000004364.14	53.818429	ENSMUSG00000004364.14
ENSMUSG00000004366.4	0	ENSMUSG00000004366.4
ENSMUSG00000004371.15	0.062431	ENSMUSG00000004371.15
ENSMUSG00000004383.18	2.687252	ENSMUSG00000004383.18
ENSMUSG00000004393.10	15.022268	ENSMUSG00000004393.10
ENSMUSG00000004394.12	22.080692	ENSMUSG00000004394.12
ENSMUSG00000004415.15	0.059717	ENSMUSG00000004415.15
ENSMUSG00000004446.12	4.422994	ENSMUSG00000004446.12
ENSMUSG00000004451.14	60.266612	ENSMUSG00000004451.14
ENSMUSG00000004455.16	73.260915	ENSMUSG00000004455.16
ENSMUSG00000004460.17	129.368171	ENSMUSG00000004460.17
ENSMUSG00000004462.7	27.465303	ENSMUSG00000004462.7
ENSMUSG00000004473.10	0.074469	ENSMUSG00000004473.10
ENSMUSG00000004500.9	1.844133	ENSMUSG00000004500.9
ENSMUSG00000004508.6	5.916478	ENSMUSG00000004508.6
ENSMUSG00000004530.12	200.354767	ENSMUSG00000004530.12
ENSMUSG00000004535.12	52.295323	ENSMUSG00000004535.12
ENSMUSG00000004540.7	227.76585	ENSMUSG00000004540.7
ENSMUSG00000004542.15	247.367379	ENSMUSG00000004542.15
ENSMUSG00000004552.16	0.962751	ENSMUSG00000004552.16
ENSMUSG00000004558.15	2.280394	ENSMUSG00000004558.15
ENSMUSG00000004561.14	13.164913	ENSMUSG00000004561.14
ENSMUSG00000004562.16	5.645942	ENSMUSG00000004562.16
ENSMUSG00000004565.15	30.185264	ENSMUSG00000004565.15
ENSMUSG00000004567.16	52.839256	ENSMUSG00000004567.16
ENSMUSG00000004568.13	4.817719	ENSMUSG00000004568.13
ENSMUSG00000004591.16	17.720701	ENSMUSG00000004591.16
ENSMUSG00000004609.11	0.129102	ENSMUSG00000004609.11
ENSMUSG00000004610.4	362.425848	ENSMUSG00000004610.4
ENSMUSG00000004612.9	0.915985	ENSMUSG00000004612.9
ENSMUSG00000004626.14	305.338496	ENSMUSG00000004626.14
ENSMUSG00000004630.18	0.030843	ENSMUSG00000004630.18
ENSMUSG00000004631.15	38.610039	ENSMUSG00000004631.15
ENSMUSG00000004633.17	1.542849	ENSMUSG00000004633.17
ENSMUSG00000004637.15	1.128339	ENSMUSG00000004637.15
ENSMUSG00000004642.13	24.239856	ENSMUSG00000004642.13
ENSMUSG00000004651.6	0.002552	ENSMUSG00000004651.6
ENSMUSG00000004654.6	0.017122	ENSMUSG00000004654.6
ENSMUSG00000004655.5	39.094364	ENSMUSG00000004655.5
ENSMUSG00000004661.15	14.244147	ENSMUSG00000004661.15
ENSMUSG00000004665.10	77.206648	ENSMUSG00000004665.10
ENSMUSG00000004667.18	37.267771	ENSMUSG00000004667.18
ENSMUSG00000004668.14	0.024615	ENSMUSG00000004668.14
ENSMUSG00000004677.17	10.759712	ENSMUSG00000004677.17
ENSMUSG00000004698.10	0.072166	ENSMUSG00000004698.10
ENSMUSG00000004707.14	0.173902	ENSMUSG00000004707.14
ENSMUSG00000004709.14	1.648688	ENSMUSG00000004709.14
ENSMUSG00000004730.15	0.597627	ENSMUSG00000004730.15
ENSMUSG00000004748.5	1.510438	ENSMUSG00000004748.5
ENSMUSG00000004768.14	2.825486	ENSMUSG00000004768.14
ENSMUSG00000004771.12	233.505464	ENSMUSG00000004771.12
ENSMUSG00000004788.11	31.530996	ENSMUSG00000004788.11
ENSMUSG00000004789.10	40.531662	ENSMUSG00000004789.10
ENSMUSG00000004791.7	12.466819	ENSMUSG00000004791.7
ENSMUSG00000004798.14	6.152241	ENSMUSG00000004798.14
ENSMUSG00000004814.10	0.355289	ENSMUSG00000004814.10
ENSMUSG00000004815.12	1.440896	ENSMUSG00000004815.12
ENSMUSG00000004821.1	0	ENSMUSG00000004821.1
ENSMUSG00000004837.2	9.966164	ENSMUSG00000004837.2
ENSMUSG00000004842.18	0.027332	ENSMUSG00000004842.18
ENSMUSG00000004843.7	33.67149	ENSMUSG00000004843.7
ENSMUSG00000004846.10	66.623482	ENSMUSG00000004846.10
ENSMUSG00000004849.14	67.946123	ENSMUSG00000004849.14
ENSMUSG00000004864.13	19.368826	ENSMUSG00000004864.13
ENSMUSG00000004865.16	13.89565	ENSMUSG00000004865.16
ENSMUSG00000004872.15	0.093312	ENSMUSG00000004872.15
ENSMUSG00000004880.11	5.336364	ENSMUSG00000004880.11
ENSMUSG00000004885.5	32.399042	ENSMUSG00000004885.5
ENSMUSG00000004891.16	0.41746	ENSMUSG00000004891.16
ENSMUSG00000004892.13	0	ENSMUSG00000004892.13
ENSMUSG00000004894.10	0.090342	ENSMUSG00000004894.10
ENSMUSG00000004895.9	15.848588	ENSMUSG00000004895.9
ENSMUSG00000004896.16	5.12376	ENSMUSG00000004896.16
ENSMUSG00000004897.16	49.369397	ENSMUSG00000004897.16
ENSMUSG00000004902.7	0.011116	ENSMUSG00000004902.7
ENSMUSG00000004929.12	3.286705	ENSMUSG00000004929.12
ENSMUSG00000004931.11	66.953071	ENSMUSG00000004931.11
ENSMUSG00000004933.17	0.821278	ENSMUSG00000004933.17
ENSMUSG00000004934.14	96.158707	ENSMUSG00000004934.14
ENSMUSG00000004936.8	72.3545	ENSMUSG00000004936.8
ENSMUSG00000004937.6	26.287838	ENSMUSG00000004937.6
ENSMUSG00000004939.7	0	ENSMUSG00000004939.7
ENSMUSG00000004945.15	43.106062	ENSMUSG00000004945.15
ENSMUSG00000004947.15	5.568355	ENSMUSG00000004947.15
ENSMUSG00000004948.12	0	ENSMUSG00000004948.12
ENSMUSG00000004951.10	295.151715	ENSMUSG00000004951.10
ENSMUSG00000004952.13	0.611487	ENSMUSG00000004952.13
ENSMUSG00000004961.7	0.061542	ENSMUSG00000004961.7
ENSMUSG00000004980.16	311.512382	ENSMUSG00000004980.16
ENSMUSG00000004988.9	0.849119	ENSMUSG00000004988.9
ENSMUSG00000004994.12	7.080483	ENSMUSG00000004994.12
ENSMUSG00000004996.9	8.787125	ENSMUSG00000004996.9
ENSMUSG00000005034.15	4.979638	ENSMUSG00000005034.15
ENSMUSG00000005043.13	4.705826	ENSMUSG00000005043.13
ENSMUSG00000005045.16	0.009244	ENSMUSG00000005045.16
ENSMUSG00000005054.7	442.51372	ENSMUSG00000005054.7
ENSMUSG00000005057.13	23.584218	ENSMUSG00000005057.13
ENSMUSG00000005069.12	37.612164	ENSMUSG00000005069.12
ENSMUSG00000005078.16	29.988472	ENSMUSG00000005078.16
ENSMUSG00000005087.17	1.22531	ENSMUSG00000005087.17
ENSMUSG00000005089.15	0.289595	ENSMUSG00000005089.15
ENSMUSG00000005102.13	2.187377	ENSMUSG00000005102.13
ENSMUSG00000005103.12	188.561079	ENSMUSG00000005103.12
ENSMUSG00000005107.13	0.187167	ENSMUSG00000005107.13
ENSMUSG00000005124.10	0.236273	ENSMUSG00000005124.10
ENSMUSG00000005125.13	141.233346	ENSMUSG00000005125.13
ENSMUSG00000005131.4	0.28377	ENSMUSG00000005131.4
ENSMUSG00000005142.10	7.333268	ENSMUSG00000005142.10
ENSMUSG00000005148.8	3.762883	ENSMUSG00000005148.8
ENSMUSG00000005150.16	15.571858	ENSMUSG00000005150.16
ENSMUSG00000005161.15	244.390946	ENSMUSG00000005161.15
ENSMUSG00000005198.15	7.953112	ENSMUSG00000005198.15
ENSMUSG00000005202.2	0.063163	ENSMUSG00000005202.2
ENSMUSG00000005204.12	349.591001	ENSMUSG00000005204.12
ENSMUSG00000005220.10	0.576556	ENSMUSG00000005220.10
ENSMUSG00000005225.15	2.53063	ENSMUSG00000005225.15
ENSMUSG00000005232.11	0	ENSMUSG00000005232.11
ENSMUSG00000005233.16	8.18943	ENSMUSG00000005233.16
ENSMUSG00000005237.14	0.567475	ENSMUSG00000005237.14
ENSMUSG00000005251.15	4.428039	ENSMUSG00000005251.15
ENSMUSG00000005262.13	23.079469	ENSMUSG00000005262.13
ENSMUSG00000005267.13	0.557834	ENSMUSG00000005267.13
ENSMUSG00000005268.20	0.687962	ENSMUSG00000005268.20
ENSMUSG00000005299.6	12.268504	ENSMUSG00000005299.6
ENSMUSG00000005312.15	34.436968	ENSMUSG00000005312.15
ENSMUSG00000005320.9	1.504563	ENSMUSG00000005320.9
ENSMUSG00000005338.13	0.024427	ENSMUSG00000005338.13
ENSMUSG00000005339.10	0	ENSMUSG00000005339.10
ENSMUSG00000005354.16	212.826604	ENSMUSG00000005354.16
ENSMUSG00000005355.9	0.230163	ENSMUSG00000005355.9
ENSMUSG00000005357.9	0.096519	ENSMUSG00000005357.9
ENSMUSG00000005360.14	0.208026	ENSMUSG00000005360.14
ENSMUSG00000005362.14	7.685423	ENSMUSG00000005362.14
ENSMUSG00000005364.11	0.274927	ENSMUSG00000005364.11
ENSMUSG00000005370.4	2.751405	ENSMUSG00000005370.4
ENSMUSG00000005371.15	11.482799	ENSMUSG00000005371.15
ENSMUSG00000005373.13	0.161438	ENSMUSG00000005373.13
ENSMUSG00000005374.13	14.88071	ENSMUSG00000005374.13
ENSMUSG00000005378.17	46.320743	ENSMUSG00000005378.17
ENSMUSG00000005397.8	94.74397	ENSMUSG00000005397.8
ENSMUSG00000005410.6	3.830918	ENSMUSG00000005410.6
ENSMUSG00000005413.8	81.220191	ENSMUSG00000005413.8
ENSMUSG00000005417.17	55.526003	ENSMUSG00000005417.17
ENSMUSG00000005442.13	16.34497	ENSMUSG00000005442.13
ENSMUSG00000005447.12	39.112122	ENSMUSG00000005447.12
ENSMUSG00000005465.9	0.145352	ENSMUSG00000005465.9
ENSMUSG00000005469.10	8.767006	ENSMUSG00000005469.10
ENSMUSG00000005470.8	1.704649	ENSMUSG00000005470.8
ENSMUSG00000005474.9	1.094194	ENSMUSG00000005474.9
ENSMUSG00000005481.18	12.857131	ENSMUSG00000005481.18
ENSMUSG00000005483.10	25.049791	ENSMUSG00000005483.10
ENSMUSG00000005493.15	0.259956	ENSMUSG00000005493.15
ENSMUSG00000005501.14	2.17853	ENSMUSG00000005501.14
